Soil_Type,Soil_pH,Soil_Moisture,Organic_Carbon,Electrical_Conductivity,Temperature_C,Humidity,Rainfall_mm,Sunlight_Hours,Wind_Speed_kmh,Crop_Type,Crop_Growth_Stage,Season,Irrigation_Type,Water_Source,Field_Area_hectare,Mulching_Used,Previous_Irrigation_mm,Region,Irrigation_Need
3,0.020588235294117574,0.9394736842105262,0.20000000000000007,0.04117647058823529,0.18666666666666665,0.5367142857142857,0.03325317787709408,0.592857142857143,0.7056410256410256,3,3,0,2,2,0.64421768707483,1,0.023589230640993584,4,1
3,0.8176470588235296,0.5485964912280702,0.7538461538461538,0.6705882352941176,0.8510000000000001,0.20042857142857146,0.2735795079441926,0.29000000000000004,0.5682051282051281,3,1,2,1,1,0.9183673469387756,1,0.8473785112944903,3,0
3,0.014705882352941124,0.7878947368421052,0.34615384615384615,0.30588235294117644,0.6603333333333333,0.6708571428571426,0.6221157039342858,0.28714285714285714,0.3323076923076923,3,0,0,1,1,0.5659863945578231,1,0.0276735850629324,4,0
3,0.6558823529411768,0.6584210526315789,0.4769230769230769,0.6735294117647059,0.007000000000000006,0.8031428571428569,0.48790666223877793,0.08571428571428563,0.42461538461538456,4,3,0,0,0,0.9945578231292518,1,0.7378511294490289,0,0
0,0.3647058823529412,0.5142105263157895,0.2923076923076924,0.9147058823529411,0.8549999999999999,0.7585714285714285,0.2950014203920282,0.5571428571428572,0.9548717948717949,5,3,1,2,2,0.536734693877551,1,0.6447445194631991,3,1
3,0.611764705882353,0.08964912280701753,0.7,0.5,0.019333333333333313,0.5995714285714284,0.20103548579407915,0.7242857142857142,0.5343589743589743,1,2,1,1,2,0.4197278911564626,1,0.6611652913228306,3,0
1,0.697058823529412,0.6428070175438596,0.8461538461538459,0.4147058823529412,0.888,0.5195714285714286,0.30174328114559623,0.4742857142857142,0.3969230769230769,4,3,2,3,2,0.7564625850340136,0,0.5856464116029007,2,1
2,0.3411764705882354,0.15543859649122804,0.2846153846153846,0.9205882352941177,0.33366666666666667,0.7772857142857141,0.7423929004405215,0.8842857142857141,0.7082051282051282,0,2,1,3,2,0.10408163265306125,0,0.9733266649995832,0,1
0,0.10882352941176476,0.41438596491228075,0.23846153846153845,0.9735294117647059,0.6986666666666667,0.708142857142857,0.1836066754424221,0.4842857142857142,0.0764102564102564,5,2,0,3,3,0.2605442176870748,1,0.028507126781695424,3,0
3,0.07058823529411762,0.6291228070175439,0.6846153846153845,0.061764705882352944,0.7873333333333331,0.5714285714285714,0.593823895395129,0.34571428571428564,0.29025641025641025,5,0,0,2,0,0.563265306122449,0,0.7451029424022672,0,1
0,0.5882352941176472,0.782280701754386,0.19230769230769235,0.9235294117647059,0.2813333333333333,0.6577142857142857,0.4236449259995759,0.25142857142857133,0.22666666666666666,4,3,0,0,3,0.40476190476190477,0,0.3867633575060432,4,0
3,0.5205882352941178,0.6850877192982455,0.6384615384615383,0.08235294117647059,0.3563333333333334,0.16857142857142854,0.7630946141134953,0.24285714285714288,0.6799999999999999,5,3,0,2,1,0.4897959183673469,0,0.5676419104776194,4,1
1,0.7411764705882353,0.671578947368421,0.09230769230769231,0.3382352941176471,0.5096666666666666,0.019999999999999962,0.2015236205192633,0.31714285714285706,0.604102564102564,5,1,1,3,1,0.8537414965986395,1,0.6290739351504542,3,0
2,0.5088235294117649,0.14912280701754388,0.6230769230769231,0.7617647058823529,0.5826666666666667,0.931142857142857,0.27001052290432165,0.9914285714285713,0.7594871794871795,0,1,0,1,1,0.19591836734693882,1,0.14670334250229225,2,0
3,0.42352941176470593,0.34614035087719297,0.5153846153846153,0.7764705882352942,0.29200000000000004,0.9352857142857143,0.39864602630325974,0.36142857142857143,0.42666666666666664,1,0,0,3,3,0.11224489795918369,0,0.11886304909560721,1,0
3,0.3970588235294119,0.04298245614035087,0.11538461538461542,0.7264705882352941,0.9923333333333334,0.7879999999999998,0.16646994570501458,0.5242857142857142,0.17384615384615384,0,3,0,1,2,0.46802721088435373,1,0.19546553304992914,2,1
3,0.026470588235294024,0.7194736842105263,0.6461538461538461,0.03823529411764706,0.737,0.3722857142857143,0.4611712832741837,0.27428571428571424,0.18307692307692308,2,0,0,2,2,0.21836734693877552,1,0.2747353505042927,1,0
3,0.33529411764705896,0.9526315789473683,0.4461538461538461,0.1323529411764706,0.2739999999999999,0.15071428571428563,0.416014820090345,0.1428571428571428,0.8923076923076921,4,1,2,1,3,0.01836734693877551,0,0.355838959739935,3,0
2,0.9764705882352942,0.26403508771929823,0.21538461538461534,0.9352941176470588,0.6403333333333333,0.35728571428571426,0.9902052966618787,0.6457142857142857,0.07487179487179488,5,3,1,2,2,0.7163265306122449,0,0.07910310911061097,3,1
2,0.8735294117647059,0.08771929824561403,0.3538461538461538,0.08235294117647059,0.43533333333333324,0.7262857142857142,0.5938759097510913,0.5457142857142858,0.5943589743589743,5,3,2,3,2,0.42857142857142855,1,0.4062682337250979,3,1
1,0.3294117647058825,0.47561403508771927,0.4923076923076922,0.07941176470588235,0.8603333333333333,0.33514285714285713,0.06933113539336858,0.06714285714285706,0.23179487179487177,1,2,0,0,2,0.7156462585034015,1,0.9215637242643994,3,0
2,0.5882352941176472,0.8566666666666666,0.09230769230769231,0.8352941176470589,0.32899999999999996,0.7958571428571426,0.4599149365224802,0.8828571428571428,0.21435897435897433,1,0,0,0,0,0.2054421768707483,1,0.7422689005584728,3,0
3,0.8470588235294119,0.5519298245614035,0.9538461538461539,0.6411764705882352,0.18799999999999994,0.6729999999999998,0.8785904909755092,0.5071428571428571,0.09846153846153846,3,3,0,2,2,0.30272108843537415,1,0.7311827956989246,2,0
1,0.4411764705882353,0.04684210526315788,0.6692307692307692,0.35294117647058826,0.045999999999999985,0.6299999999999999,0.8668552520495657,0.33571428571428563,0.9794871794871794,1,1,0,0,1,0.6523809523809525,0,0.3634241893806785,4,1
1,0.01764705882352957,0.9742105263157894,0.10000000000000003,0.16470588235294117,0.9843333333333334,0.9302857142857142,0.9619174892270268,0.78,0.061025641025641016,0,1,2,3,3,0.6727891156462585,0,0.5993998499624906,2,0
1,0.07352941176470584,0.8285964912280701,0.8230769230769232,0.8852941176470588,0.3593333333333334,0.8934285714285715,0.8943268342062409,0.11142857142857143,0.14769230769230768,2,3,0,3,0,0.7482993197278912,0,0.2733183295823956,4,0
3,0.5117647058823531,0.13157894736842102,0.32307692307692304,0.988235294117647,0.22066666666666668,0.7117142857142855,0.1761966302699545,0.4742857142857142,0.3651282051282051,5,0,2,3,2,0.10408163265306125,0,0.38592981578728014,3,1
0,0.9705882352941178,0.9217543859649122,0.6,0.05,0.4916666666666666,0.19928571428571434,0.003420944180593844,0.5485714285714285,0.45589743589743587,0,2,1,1,0,0.8238095238095239,1,0.37951154455280484,0,0
3,0.6941176470588237,0.4507017543859648,0.27692307692307694,0.5529411764705883,0.29166666666666663,0.9388571428571428,0.6162700905449905,0.7757142857142856,0.9507692307692307,0,3,0,3,1,0.5891156462585035,0,0.775943985996499,1,1
2,0.07058823529411762,0.37192982456140344,0.7307692307692307,0.26176470588235295,0.23299999999999987,0.22714285714285715,0.7024858861045649,0.37,0.2415384615384615,0,3,1,1,3,0.1197278911564626,1,0.5217137617737767,1,0
2,0.18823529411764728,0.4610526315789474,0.7230769230769231,0.8323529411764706,0.6163333333333333,0.3725714285714285,0.13109618254638278,0.8542857142857143,0.721025641025641,0,3,1,0,1,0.4387755102040817,1,0.39676585813119947,2,1
3,0.770588235294118,0.8345614035087718,0.5538461538461539,0.34705882352941175,0.07499999999999996,0.8267142857142857,0.1667300174848258,0.6971428571428573,0.6564102564102564,0,2,0,2,3,0.3782312925170068,0,0.16879219804951237,4,0
3,0.8411764705882354,0.6594736842105263,0.23846153846153845,0.7147058823529412,0.5089999999999999,0.20871428571428569,0.9631898403959493,0.7714285714285714,0.5174358974358974,0,2,1,0,1,0.17074829931972793,1,0.9203967658581311,4,0
1,0.6176470588235294,0.0592982456140351,0.25384615384615383,0.538235294117647,0.3873333333333333,0.6385714285714286,0.9439405275856136,0.9685714285714284,0.26615384615384613,5,1,2,3,2,0.8714285714285714,0,0.3559223139118113,4,0
3,0.6441176470588239,0.9575438596491228,0.3846153846153847,0.5411764705882353,0.5326666666666666,0.4578571428571428,0.1568632942692183,0.8442857142857143,0.1564102564102564,0,0,0,2,2,0.5551020408163266,0,0.33450029173960155,4,0
1,0.02941176470588247,0.14771929824561408,0.14615384615384613,0.8588235294117648,0.32033333333333325,0.6240000000000001,0.24692415106569413,0.3471428571428571,0.1764102564102564,4,3,0,0,0,0.4578231292517007,0,0.36459114778694673,3,1
2,0.8294117647058825,0.7456140350877193,0.3384615384615385,0.47058823529411764,0.5703333333333332,0.958,0.8922062489247033,0.6457142857142857,0.34615384615384615,0,2,2,0,3,0.17006802721088438,0,0.2567308493790114,0,0
1,0.7882352941176474,0.6361403508771929,0.6846153846153845,0.8470588235294118,0.08166666666666661,0.8084285714285713,0.43496004897351676,0.8685714285714285,0.13692307692307693,3,3,0,2,2,0.6054421768707483,1,0.8355422188880554,1,0
3,0.2588235294117647,0.18754385964912285,0.8307692307692306,0.3647058823529412,0.376,0.2958571428571429,0.7981402867191345,0.5257142857142856,0.9984615384615384,2,0,0,0,2,0.12244897959183676,1,0.6950070851046095,1,1
2,0.7088235294117649,0.1707017543859649,0.3307692307692307,0.17352941176470588,0.23733333333333329,0.05728571428571427,0.3959452808975278,0.6828571428571428,0.4456410256410256,0,0,2,1,3,0.5285714285714286,0,0.6880053346670001,2,1
0,0.2147058823529413,0.8703508771929824,0.23076923076923073,0.45588235294117646,0.43799999999999994,0.9669999999999999,0.736435256130692,0.17285714285714282,0.538974358974359,3,1,0,1,2,0.31700680272108844,0,0.5082103859298157,0,0
1,0.04117647058823537,0.4196491228070176,0.8307692307692306,0.4970588235294118,0.3983333333333333,0.585142857142857,0.3967815116972285,0.8157142857142858,0.6164102564102564,5,0,1,1,2,0.5782312925170069,0,0.2116362423939318,0,1
2,0.20000000000000018,0.6545614035087719,0.8923076923076921,0.4794117647058823,0.6313333333333334,0.1731428571428571,0.8992762002312638,0.7571428571428571,0.1958974358974359,4,0,1,3,3,0.680952380952381,0,0.44377761106943403,2,1
1,0.17941176470588238,0.5040350877192982,0.4076923076923077,0.8088235294117647,0.6286666666666666,0.6271428571428572,0.32550984071603767,0.8885714285714286,0.4815384615384616,5,2,0,3,0,0.9469387755102042,0,0.8482954071851296,0,0
2,0.3382352941176472,0.7273684210526316,0.023076923076923106,0.5647058823529412,0.4133333333333332,0.04228571428571426,0.5231123790166086,0.71,0.06307692307692309,5,1,2,0,0,0.6115646258503401,1,0.7295157122613987,2,0
2,0.4176470588235295,0.4792982456140351,0.6923076923076922,0.8882352941176471,0.18166666666666664,0.18757142857142856,0.5217480024486759,0.8771428571428572,0.9692307692307691,0,1,1,0,1,0.33809523809523806,0,0.5316329082270567,4,0
1,0.5088235294117649,0.28736842105263155,0.7846153846153846,0.5147058823529412,0.582,0.6325714285714286,0.6488990961505375,0.1628571428571428,0.4728205128205128,3,0,1,3,0,0.8380952380952381,1,0.807618571309494,2,1
0,0.4764705882352942,0.3633333333333333,0.015384615384615413,0.22352941176470587,0.9666666666666667,0.4024285714285714,0.3066326306060473,0.8142857142857141,0.029743589743589746,4,0,2,0,0,0.6802721088435375,0,0.44777861131949653,0,1
2,0.2705882352941176,0.8591228070175438,0.5923076923076923,0.12941176470588237,0.18533333333333324,0.3251428571428571,0.6426853811652016,0.9528571428571428,0.5989743589743589,0,2,1,0,2,0.417687074829932,0,0.8014503625906476,0,0
2,0.02941176470588247,0.4680701754385964,0.5846153846153846,0.8676470588235294,0.069,0.6554285714285712,0.14092289471894243,0.8157142857142858,0.1,3,3,1,0,1,0.055102040816326546,0,0.5520546803367508,4,0
2,0.6058823529411765,0.2135087719298246,0.3769230769230769,0.055882352941176466,0.2646666666666667,0.8664285714285713,0.8937066630389988,0.6157142857142857,0.7897435897435897,2,3,0,2,2,0.8204081632653062,0,0.2889889138951404,1,1
0,0.3970588235294119,0.9345614035087719,0.7461538461538462,0.11764705882352941,0.41300000000000003,0.6785714285714284,0.14405976049389632,0.927142857142857,0.9533333333333333,0,2,0,1,0,0.7326530612244898,1,0.6107360173376677,1,0
0,0.30000000000000004,0.7966666666666665,0.4307692307692308,0.06470588235294117,0.30633333333333335,0.46342857142857136,0.8403759437604779,0.0942857142857143,0.9164102564102564,5,1,1,2,1,0.4646258503401361,1,0.7042593981828791,0,0
3,0.8676470588235294,0.05561403508771928,0.6769230769230768,0.4235294117647059,0.8346666666666666,0.6588571428571428,0.6931873197002372,0.017142857142857126,0.42769230769230765,3,0,0,3,2,0.564625850340136,1,0.6903392514795366,3,1
1,0.7470588235294118,0.9989473684210526,0.5153846153846153,0.5323529411764706,0.4929999999999999,0.6957142857142857,0.3410101187927868,0.9657142857142855,0.7128205128205128,2,1,0,3,2,0.7734693877551021,0,0.7271817954488622,1,0
0,0.8588235294117648,0.6949122807017544,0.24615384615384617,0.020588235294117647,0.24599999999999989,0.7749999999999999,0.32737035421776417,0.6828571428571428,0.1558974358974359,1,0,0,1,2,0.47278911564625853,1,0.8923897641076936,1,0
1,0.4941176470588238,0.16035087719298247,0.6076923076923078,0.5147058823529412,0.9503333333333331,0.307,0.9661586597901022,0.11428571428571421,0.07589743589743589,0,2,1,2,0,0.6510204081632653,0,0.15837292656497456,3,1
3,0.13235294117647056,0.23719298245614034,0.7384615384615384,0.3941176470588235,0.125,0.11442857142857138,0.1948857884776198,0.33999999999999997,0.821025641025641,5,3,1,2,0,0.47959183673469385,1,0.7051762940735183,0,1
1,0.697058823529412,0.6924561403508771,0.9769230769230769,0.7735294117647059,0.123,0.6818571428571427,0.7230075500838232,0.7485714285714287,0.6953846153846154,3,0,2,1,2,0.6244897959183674,0,0.8598816370759357,1,1
0,0.20588235294117663,0.7798245614035088,0.3769230769230769,0.8294117647058824,0.2453333333333333,0.12114285714285705,0.18358266881659338,0.75,0.9071794871794872,5,3,1,3,2,0.5102040816326531,1,0.37250979411519547,4,0
1,0.4411764705882353,0.23912280701754385,0.06153846153846154,0.6852941176470589,0.07666666666666666,0.462,0.9054939163209045,0.17000000000000004,0.9143589743589742,0,1,1,3,3,0.26326530612244897,0,0.4015170459281487,3,1
0,0.06470588235294117,0.2570175438596491,0.9846153846153846,0.47352941176470587,0.7516666666666666,0.2307142857142857,0.7419927900100427,0.47,0.3471794871794871,2,3,2,0,3,0.6299319727891157,0,0.18521296990914393,4,1
1,0.8264705882352943,0.30719298245614035,0.6230769230769231,0.21470588235294116,0.31266666666666665,0.332,0.9328094554096932,0.8071428571428572,0.3184615384615384,0,1,0,3,3,0.47687074829931975,0,0.5717262648995581,3,0
0,0.12647058823529433,0.5980701754385965,0.946153846153846,0.8470588235294118,0.7299999999999999,0.4705714285714285,0.879198658829837,0.9671428571428571,0.44205128205128197,0,2,2,1,0,0.27006802721088435,0,0.9457364341085271,1,0
0,0.9029411764705886,0.17175438596491227,0.10000000000000003,0.3411764705882353,0.7626666666666667,0.8961428571428571,0.5494996619066862,0.6228571428571428,0.6656410256410257,4,1,2,3,2,0.8700680272108844,1,0.20380095023755937,2,1
1,0.8647058823529412,0.10421052631578945,0.3384615384615385,0.3558823529411765,0.23766666666666658,0.6804285714285712,0.1521179845637396,0.6385714285714286,0.005128205128205127,4,0,0,1,3,0.3510204081632653,1,0.810952738184546,0,1
3,0.4647058823529413,0.6789473684210526,0.13076923076923075,0.9147058823529411,0.5183333333333333,0.17157142857142854,0.2213690978710124,0.47,0.5343589743589743,0,2,0,0,1,0.3142857142857143,0,0.21597065933149953,0,0
2,0.7441176470588236,0.7791228070175438,0.8384615384615383,0.9764705882352941,0.5196666666666666,0.8794285714285714,0.20171967463019794,0.5385714285714285,0.019487179487179485,2,1,2,2,3,0.04965986394557823,0,0.14436942568975578,1,0
3,0.6205882352941177,0.500877192982456,0.8769230769230768,0.8970588235294118,0.8713333333333334,0.5005714285714284,0.22054887148853083,0.09857142857142864,0.4507692307692307,4,1,2,0,1,0.14081632653061227,0,0.5924814536967574,2,0
1,0.8029411764705885,0.363859649122807,0.4999999999999999,0.9970588235294119,0.025666666666666615,0.20428571428571424,0.4763954851539025,0.35,0.08205128205128207,2,0,1,1,2,0.4108843537414966,1,0.6357422689005585,3,0
3,0.4323529411764706,0.43210526315789477,0.18461538461538463,0.8676470588235294,0.31666666666666665,0.5274285714285714,0.8678795347515914,0.5071428571428571,0.5620512820512821,5,3,0,2,1,0.5693877551020409,0,0.7733600066683337,3,1
0,0.7852941176470591,0.3884210526315789,0.13076923076923075,0.7029411764705883,0.8823333333333333,0.19085714285714278,0.022970339813788605,0.27428571428571424,0.3143589743589743,3,1,1,0,1,0.06802721088435376,0,0.5550554305242976,4,1
2,0.4617647058823531,0.96,0.5846153846153846,0.29411764705882354,0.2366666666666667,0.36728571428571427,0.23839379668788588,0.3599999999999999,0.4789743589743589,4,2,0,0,1,0.5945578231292517,1,0.40710177544386095,0,0
1,0.9411764705882355,0.7680701754385965,0.5076923076923077,0.9529411764705882,0.1369999999999999,0.8055714285714284,0.5968167214151106,0.9714285714285715,0.9579487179487178,4,0,2,2,0,0.5734693877551021,1,0.14678669667416855,4,0
1,0.4852941176470589,0.20807017543859646,0.6923076923076922,0.8764705882352941,0.576,0.6585714285714284,0.8654108533955371,0.005714285714285672,0.34102564102564104,2,2,0,1,1,0.051700680272108855,0,0.4526131532883221,2,0
1,0.4617647058823531,0.38421052631578945,0.3076923076923076,0.24117647058823533,0.30599999999999994,0.4779999999999999,0.2974100851835107,0.3028571428571428,0.7194871794871794,2,2,2,1,1,0.6571428571428573,1,0.7735267150120863,1,0
2,0.7852941176470591,0.5440350877192982,0.3999999999999999,0.4882352941176471,0.46733333333333327,0.22642857142857137,0.38248156491191576,0.5842857142857143,0.683076923076923,4,1,0,2,3,0.7802721088435375,0,0.932483120780195,3,0
0,0.8205882352941178,0.6129824561403509,0.023076923076923106,0.07058823529411765,0.82,0.2821428571428571,0.37337505151421796,0.2785714285714286,0.8687179487179487,4,2,0,2,3,0.7095238095238096,0,0.6802533966825038,3,0
1,0.5558823529411767,0.4682456140350877,0.6076923076923078,0.9529411764705882,0.5206666666666666,0.9782857142857142,0.29362103940687634,0.677142857142857,0.3343589743589743,2,0,0,1,1,0.3272108843537415,1,0.8113695090439276,2,0
3,0.17941176470588238,0.8101754385964912,0.423076923076923,0.5735294117647058,0.516,0.3429999999999999,0.6988048701441598,0.2985714285714285,0.055897435897435906,1,3,2,1,0,0.05034013605442177,0,0.6900058347920313,3,0
1,0.4676470588235295,0.7675438596491228,0.923076923076923,0.24411764705882355,0.2783333333333333,0.6161428571428571,0.6558450132236497,0.6385714285714286,0.9707692307692307,3,1,0,2,0,0.5707482993197279,0,0.2358089522380595,1,0
1,0.9676470588235295,0.5050877192982456,0.6384615384615383,0.2911764705882353,0.793,0.4997142857142856,0.8433567664675451,0.8499999999999999,0.36256410256410254,5,1,1,0,3,0.6816326530612246,0,0.8447945319663249,2,0
1,0.7529411764705887,0.8543859649122807,0.3999999999999999,0.9794117647058825,0.7396666666666666,0.02314285714285713,0.9176772789289844,0.6585714285714284,0.19384615384615386,4,1,0,3,3,0.8537414965986395,0,0.7578561306993414,0,0
1,0.8117647058823532,0.7510526315789474,0.26153846153846155,0.6147058823529412,0.23399999999999999,0.9447142857142856,0.9005725580260152,0.04999999999999993,0.9138461538461539,1,0,1,2,3,0.03333333333333334,1,0.2133866800033342,4,0
0,0.032352941176470695,0.7785964912280702,0.9076923076923077,0.42058823529411765,0.32000000000000006,0.08799999999999997,0.540157083355006,0.7957142857142858,0.19076923076923075,0,3,2,3,3,0.2857142857142857,1,0.5056264066016504,0,0
3,0.4676470588235295,0.9563157894736842,0.015384615384615413,0.5,0.7886666666666665,0.6587142857142856,0.1855952242819018,0.21285714285714286,0.5287179487179487,0,1,2,0,0,0.0108843537414966,1,0.9342335583895973,3,0
0,0.6470588235294121,0.26649122807017545,0.32307692307692304,0.1,0.3576666666666667,0.8109999999999999,0.2220732922286551,0.6342857142857141,0.7553846153846153,1,2,0,0,3,0.4061224489795918,0,0.6801700425106276,4,1
3,0.8294117647058825,0.267719298245614,0.946153846153846,0.07647058823529411,0.4036666666666666,0.7487142857142857,0.5902629125638676,0.647142857142857,0.7307692307692307,5,1,0,1,3,0.23537414965986395,1,0.9007251812953238,3,0
1,0.050000000000000044,0.8889473684210527,0.6538461538461537,0.5941176470588235,0.3643333333333333,0.8092857142857142,0.9185015064157708,0.8042857142857143,0.029230769230769234,1,3,1,1,0,0.07414965986394559,1,0.2598149537384346,0,0
2,0.8529411764705883,0.772280701754386,0.5307692307692308,0.511764705882353,0.16166666666666674,0.7397142857142855,0.5304263976857613,0.5057142857142858,0.20256410256410257,0,2,0,0,1,0.7578231292517007,1,0.8270400933566724,0,0
0,0.5470588235294118,0.9264912280701754,0.20000000000000007,0.3588235294117647,0.34099999999999997,0.44557142857142845,0.935834290264113,0.37571428571428567,0.8887179487179486,4,1,0,3,0,0.6462585034013606,1,0.1792948237059265,2,0
2,0.19705882352941173,0.06315789473684211,0.8307692307692306,0.5647058823529412,0.803,0.8962857142857141,0.2621723595712417,0.5185714285714285,0.5533333333333332,0,0,1,2,3,0.4244897959183674,0,0.7749437359339834,3,2
0,0.3176470588235294,0.627719298245614,0.20769230769230768,0.07352941176470587,0.491,0.9124285714285714,0.08621979666387924,0.5457142857142858,0.6871794871794872,3,2,0,2,2,0.16462585034013608,1,0.6604984579478202,4,0
1,0.2823529411764707,0.1445614035087719,0.24615384615384617,0.9441176470588236,0.45833333333333326,0.437,0.7963597953035038,0.8214285714285714,0.402051282051282,3,3,1,2,2,0.5496598639455783,0,0.809535717262649,2,1
0,0.5294117647058825,0.503859649122807,0.19230769230769235,0.29411764705882354,0.15633333333333332,0.4847142857142857,0.8794747350268675,0.20571428571428574,0.7451282051282051,0,3,2,3,2,0.22721088435374154,0,0.7557722764024338,2,1
1,0.05294117647058827,0.15578947368421048,0.16153846153846158,0.07058823529411765,0.17766666666666653,0.4857142857142857,0.4480516622587835,0.847142857142857,0.2892307692307692,0,2,0,1,0,0.21360544217687077,0,0.4677836125698091,0,0
0,0.1588235294117648,0.1280701754385965,0.9538461538461539,0.17058823529411765,0.04299999999999993,0.27885714285714286,0.10232024038634666,0.36571428571428566,0.23179487179487177,4,1,1,0,2,0.46802721088435373,1,0.9061432024672834,1,1
1,0.8117647058823532,0.01210526315789473,0.6,0.09411764705882353,0.013999999999999957,0.11499999999999994,0.04218764378968595,0.7442857142857144,0.9969230769230769,4,3,2,0,1,0.2380952380952381,0,0.3907643577561057,3,2
1,0.13235294117647056,0.6301754385964913,0.6384615384615383,0.17941176470588235,0.488,0.26200000000000007,0.06242122825899948,0.33571428571428563,0.15743589743589742,3,1,1,3,3,0.5394557823129252,1,0.433858464616154,0,0
3,0.23235294117647065,0.3589473684210526,0.9538461538461539,0.4176470588235294,0.4093333333333333,0.8441428571428571,0.4390851875117533,0.7085714285714286,0.9815384615384616,2,0,0,2,2,0.0380952380952381,1,0.7608568808868883,3,0
1,0.4529411764705884,0.10526315789473684,0.23076923076923073,0.738235294117647,0.2753333333333333,0.5429999999999999,0.23472878514469991,0.7985714285714285,0.9266666666666666,5,3,1,3,3,0.2503401360544218,1,0.8082020505126282,1,1
3,0.5176470588235293,0.3228070175438596,0.0076923076923077205,0.2735294117647059,0.9900000000000001,0.8501428571428571,0.46189948425765515,0.5585714285714285,0.7148717948717948,2,2,2,3,1,0.697278911564626,0,0.33550054180211725,0,0
1,0.7647058823529416,0.16894736842105262,0.6,0.43529411764705883,0.398,0.7451428571428571,0.4884708179457531,0.6199999999999999,0.582051282051282,0,2,0,2,1,0.16462585034013608,0,0.5383012419771609,1,1
2,0.44705882352941195,0.9417543859649122,0.5076923076923077,0.9294117647058823,0.789,0.3485714285714285,0.4580664263336681,0.7071428571428571,0.004615384615384615,4,3,0,0,3,0.6217687074829932,1,0.19463199133116613,1,0
1,0.7911764705882356,0.31999999999999995,0.4769230769230769,0.2970588235294118,0.21066666666666667,0.18528571428571422,0.6199431042967859,0.6885714285714286,0.6353846153846153,0,2,0,2,3,0.020408163265306124,1,0.06801700425106276,0,0
2,0.6176470588235294,0.3340350877192982,0.06153846153846154,0.7941176470588235,0.247,0.5672857142857142,0.6794395253089853,0.7271428571428571,0.7723076923076923,3,2,2,1,0,0.6496598639455783,1,0.38242894056847543,0,0
2,0.11176470588235299,0.8398245614035087,0.4538461538461538,0.1588235294117647,0.5683333333333334,0.9358571428571427,0.3959012687501751,0.8499999999999999,0.7328205128205127,4,2,0,0,0,0.6557823129251701,0,0.9445694757022589,1,0
1,0.15588235294117658,0.647719298245614,0.2846153846153846,0.17941176470588235,0.003999999999999948,0.8394285714285714,0.33697300454925566,0.21999999999999997,0.1723076923076923,2,2,2,1,2,0.28775510204081634,0,0.26765024589480707,3,0
2,0.43823529411764706,0.7101754385964911,0.27692307692307694,0.45588235294117646,0.01733333333333331,0.7638571428571428,0.3683496645074041,0.2142857142857143,0.5446153846153845,1,2,2,3,2,0.7238095238095238,1,0.04026006501625406,4,0
3,0.3970588235294119,0.6359649122807017,0.22307692307692306,0.23529411764705882,0.1423333333333333,0.764142857142857,0.07004733306392565,0.9699999999999998,0.5502564102564103,3,0,1,1,2,0.18571428571428572,1,0.6454113528382095,0,1
0,0.7441176470588236,0.9461403508771928,0.3307692307692307,0.9029411764705882,0.22299999999999998,0.5277142857142856,0.3215687529758214,0.8514285714285714,0.6528205128205128,0,2,2,1,2,0.39659863945578233,1,0.37917812786529964,2,0
1,0.5794117647058823,0.2070175438596491,0.3538461538461538,0.05,0.5279999999999999,0.16957142857142854,0.19981514898111877,0.5914285714285714,0.8307692307692307,4,2,1,0,2,0.9061224489795918,0,0.7405184629490705,1,1
2,0.38823529411764723,0.9891228070175437,0.3076923076923076,0.5970588235294118,0.6863333333333334,0.28557142857142853,0.2907682520375624,0.008571428571428563,0.6984615384615384,3,0,0,3,1,0.7741496598639456,1,0.25898141201967156,4,1
1,0.1705882352941177,0.8308771929824561,0.9769230769230769,0.6029411764705882,0.31199999999999994,0.5778571428571428,0.7144411857672718,0.8542857142857143,0.14153846153846153,0,3,1,3,2,0.8517006802721089,0,0.7068433775110443,4,0
3,0.2264705882352942,0.5889473684210526,0.9307692307692307,0.06470588235294117,0.239,0.3162857142857142,0.9886608704002304,0.7514285714285713,0.018974358974358972,5,2,2,2,2,0.37891156462585035,0,0.8614653663415853,4,0
1,0.5764705882352943,0.6624561403508771,0.576923076923077,0.7323529411764705,0.8226666666666665,0.7815714285714284,0.923654928760338,0.9557142857142855,0.13641025641025642,2,2,1,1,2,0.9775510204081633,0,0.49737434358589644,1,0
1,0.42352941176470593,0.6487719298245613,0.9846153846153846,0.4676470588235294,0.16266666666666663,0.3732857142857143,0.8216987888657269,0.01285714285714279,0.04051282051282052,4,2,0,1,0,0.6571428571428573,1,0.9549053930149203,4,0
2,0.5147058823529413,0.05842105263157896,0.9923076923076922,0.7235294117647059,0.6783333333333333,0.11385714285714282,0.7372474803045641,0.02857142857142858,0.43692307692307686,5,1,1,3,2,0.001360544217687075,1,0.8032841543719262,4,0
3,0.1705882352941177,0.21807017543859647,0.3538461538461538,0.8264705882352942,0.9313333333333332,0.7825714285714285,0.9450448323737353,0.5171428571428571,0.2835897435897436,3,0,0,1,3,0.07346938775510203,1,0.43994331916312407,0,1
0,0.6617647058823533,0.9614035087719297,0.4461538461538461,0.3235294117647059,0.23233333333333328,0.6981428571428572,0.7520955783796327,0.8557142857142856,0.00717948717948718,4,2,2,3,0,0.6979591836734694,1,0.33425022922397263,4,0
